Values
56975
54746
61367
51039
56580
64843
56553
57552
56420
54569
56434
57099
55278
54444
54159
53958
55933
58385
56416
59862
54722
54669
56740
61500
58713
53439
55196
55363
53703
53668
54819
56075
55369
55176
53552
56126
59886
57873
54230
57096
52825
56373
57041
56683
54093
55978
53764
58923
56542
54676
56239
58540
58080
52809
54969
56134
55557
60986
56499
53280
52781
52958
54993
53963
57676
57189
53410
55250
57433
53235
52310
54449
51719
51859
54239
58494
53798
54725
54449
57776
59842
58019
57664
55900
53395
57089
55474
52952
56503
54980
58093
61012
61048
53423
53675
59195
58992
53801
56851
53708
52964
55292
56505
55537
57569
54066
54498
55170
59434
56485
56854
58555
53528
51519
56572
56121
54116
53552
58641
52832
57119
55159
54635
57736
56280
59665
59780
56865
51900
55543
58563
55898
51820
56755
55036
56280
58161
57601
54771
53700
55610
56109
53015
55071
56118
54938
55793
54034
54769
56278
58111
56267
56001
53643
59573
55701
53955
54736
55541
55672
55076
56778
58025
56726
62483
54268
51968
56312
61970
55999
56361
55096
57149
57009
57080
55376
54042
53728
60692
58810
55654
53767
54886
58037
57529
56202
52029
50481
52338
53618
56339
54210
58101
55430
53912
51894
55993
55526
57246
54993
55127
53393
56515
54736
60411
55955
52091
53043
56678
55839
58786
54454
54560
52858
55126
53872
55694
56326
52448
54920
51961
53322
56023
63569
55708
61351
57174
55120
56524
53817
54047
54506
56996
56809
54577
54092
52576
53775
56496
57921
58570
56168
52649
52700
57822
57504
55324
52235
53839
54939
54207
54699
56073
55142
55604
56592
55654
53784
53085
52167
56564
54349
53383
55952
59584
54628
51292
55944
54603
54603
58056
55745
53538
55019
57142
54322
53570
54748
53882
58918
50676
58824
56932
54551
56145
55545
55221
54799
58669
58627
53951
58806
54536
58590
57919
54569
54289
55163
53827
55708
54857
57355
58224
50671
55314
59475
56047
55784
56257
53610
57168
52060
53129
57557
54310
54672
56347
55683
54108
55861
58654
55231
57295
53365
53640
57001
57762
58342
56180
57599
54193
55327
55197
58055
57307
55364
55131
54637
53424
55260
53170
54328
55647
56913
55152
59314
56686
54544
53029
56116
56066
58904
55147
55992
58073
53838
52757
53283
58462
57301
57121
55621
49923
53525
54103
58878
56710
54037
53328
60270
55880
54261
51799
57830
57877
56716
51877
55429
62592
57843
55818
52589
53831
58028
56045
59381
56967
56481
65348
61437
57884
58550
58648
56801
56055
56990
54481
59170
57135
59824
54852
56179
57243
53828
55512
53616
54036
60161
60391
55891
58792
52639
59445
57039
55330
55471
60962
54631
55636
54662
50603
58308
54190
53339
53850
60437
55943
56160
55664
59180
54874
53858
53200
62999
53850
55888
52532
56295
50563
51802
54008
52277
57661
55506
52239
60686
57825
58205
58597
55019
59025
53483
52209
57371
54232
53039
58162
54856
53557
57869
52821
57289
58994
54806
51844
55983
58316
56266
57735
53948
55931
55429
57721
56531
53535
55278
55478
54317
51785
52781
56911
56323
54297
57199
53797
51888
55508
55377
55753
55825
52631
55234
51298
54100
58618
56034
51034
54058
57244
53400
55161
52728
53545
53817
56328
53778
52141
54820
54838
57260
55787
55177
54737
56641
60002
56923
54563
53736
55988
58187
55124
53772
57153
55744
54180
56223
52479
58766
54733
59347
56809
58842
60809
60371
55760
58413
54208
55948
54269
53406
60827
54285
56840
57586
56011
55717
58264
53454
52995
57094
57207
54880
53553
54406
56066
57111
57002
52540
58478
59120
54803
53924
53529
54654
53318
54910
57784
54629
50976
57393
55426
59032
55331
54329
58149
49530
58011
57106
53828
54171
54447
54278
55517
56625
54862
55573
57732
58394
60406
56090
53261
56345
59241
56731
58683
54933
58240
54220
56289
59220
61766
56564
53320
59896
54314
56882
55734
57180
54951
52976
53658
56053
53443
55615
56294
56884
56991
62266
56933
50954
56322
53582
55950
54095
58564
55913
