Values
128610
85760
83746
251675
82690
43778
40940
44666
124602
40854
82743
381071
42165
82828
43139
128427
44644
42327
133738
40767
42969
234145
337881
42462
83807
42303
86469
128674
163686
165954
89397
81547
40522
41687
249355
40831
85935
38806
82391
43032
260112
128399
168541
45343
84418
45162
83205
41371
126117
85163
41406
207913
43730
82699
86655
82518
42815
41263
252072
43018
122903
204548
78514
40945
42093
84336
166118
44685
42499
166464
40502
82935
41540
89987
40314
44522
171386
127763
41666
42791
80698
43532
123718
82594
129293
43470
127323
211940
87677
209515
84269
43015
167804
41761
42202
81437
205317
124494
85153
41220
42362
40755
209308
130814
169546
127362
41876
84143
42506
87963
40943
84023
43553
39964
206257
82027
85014
85263
41871
87525
171725
173236
42301
40931
91481
84963
40847
125837
43231
122819
42507
206152
43002
127271
41120
44639
41523
83777
41340
120066
125535
85620
128646
86545
42124
127650
44522
335504
212267
81327
43216
247262
43157
171261
85067
84151
42956
42130
42091
164113
165665
41263
124505
40077
82623
257235
250852
216723
86326
128363
87210
85241
168221
85515
83709
41858
122240
42840
255042
128077
42938
166020
44527
464754
127864
124582
40819
41145
41577
84196
215673
41648
86147
82394
41692
168996
126810
129021
88333
43715
41130
166849
84285
42554
81455
81795
87168
42150
80544
84248
41898
42085
124327
41785
216100
42441
84967
124807
42478
41358
83195
126820
44331
174403
41832
82431
40964
43098
43196
125291
128994
127471
42209
171619
132337
84216
87092
85147
84409
83295
125521
43147
86043
164828
42428
210309
83659
41224
42948
40604
125615
244850
133519
39445
289644
38964
44199
88457
43201
45158
174987
335785
40234
128722
130918
44132
41926
43985
42811
207285
89286
83051
124774
42687
80887
207035
87330
82858
85023
209669
127935
41213
83653
40701
126532
42388
43467
40420
175039
81104
41155
42566
84293
42486
46015
254622
43017
43066
82240
123977
168951
293287
41021
43001
40437
44445
42502
41053
41190
84378
85950
40865
126537
43419
169149
84545
289794
44852
84947
41896
123801
88848
84043
41873
40761
41800
80186
131876
40532
128321
44306
43567
83916
42167
125523
298714
212107
372764
44082
83445
169562
43398
43396
85106
39887
88858
84661
169369
86818
203719
40769
88055
249419
84347
82955
42511
40182
130133
41023
42620
42122
85840
42325
84985
79168
42288
42846
81762
208008
88116
165948
255685
41706
42237
40985
163231
87690
42542
42001
168487
41875
85609
84919
42817
42577
42304
83499
84067
126504
83541
83472
41335
165926
41026
214620
40807
126514
82276
336787
43055
84976
122659
44060
43391
43585
43142
216191
43731
298809
166123
84111
122255
42585
43572
84662
124897
85081
43672
40450
44223
41757
128691
123107
207939
44454
41469
126604
168302
42736
41752
41468
41964
171871
41694
80508
43670
41819
42640
83683
40994
82979
130220
81955
41228
43017
86196
129613
41286
126243
41026
87806
166117
39046
85287
39536
338958
82556
41954
43761
126669
129431
42778
83172
84047
41437
40261
89689
43545
44161
166784
125729
83853
41866
43474
41680
85185
42343
263493
85556
207035
249154
42773
41503
88963
44004
82905
81834
41820
85906
82429
166649
125580
42067
43006
297284
170280
40546
44333
164151
40827
347638
44243
41993
167245
173626
84231
44079
85926
81190
164907
165290
129284
122088
83942
42347
41216
122222
84576
169069
84752
40165
42201
84193
